path,ext,bytes,sha1_12,group,role,destination,status,first_headings
docs/source_records/claude_temporal/overlap_versions/phase1/baselines/ir_mad.py,.py,5662,d3b330052937,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/configs/multisenge_temporal_geodesic.yaml,.yaml,466,71d3c9c39329,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/configs/oscd_default.yaml,.yaml,1845,8297557d9619,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/ds/ds_scores.py,.py,8088,1aa2d42c48f4,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/ds/pca_utils.py,.py,8992,5ad946ac7755,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/eval/run_multisenge_temporal_geodesic.py,.py,9573,02c002cf3325,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/eval/run_oscd_eval.py,.py,17684,e70bb169b2c3,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Limit BLAS/OpenMP thread count to avoid oversubscribing CPU and freezing the machine. / # Users can override these by setting the env vars before launching Python.
docs/source_records/claude_temporal/overlap_versions/phase1/eval/visualize_oscd_examples.py,.py,10353,a21d3872e5d0,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/requirements.txt,.txt,58,feeedc95732b,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/scripts/build_multisenge_manifest.py,.py,1832,231a0bc87c92,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/scripts/compare_oscd_spatial_subspaces.py,.py,48697,0d86312e5900,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/scripts/sweep_oscd_spatial_subspaces.py,.py,27291,d8091bf7e857,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/subspace/geodesic.py,.py,4123,9a237c8a4ccc,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/phase1/subspace/second_order_ds.py,.py,3601,ec16deb388ff,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/project_cli.py,.py,52944,df092e297a18,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/overlap_versions/README.md,.md,8373,2350fd063f64,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,"# Subspace Change Detection / ## 1. If You Feel Lost, Start Here / ## 2. Current Truthful Scope / ## 3. Current Most Important Result / ## 4. What To Do Next / ## 5. Central CLI / ## 6. Repository Map / ## 7. Code Provenance Rule"
docs/source_records/claude_temporal/overlap_versions/references/reference_papers/REFERENCE_RESOURCE_INDEX.md,.md,6289,77527ac3683f,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Reference Paper And Resource Index / ## 1. Reading Priority / ## 2. Local Paper Resources / ## 3. Bookmark Resource Pointers / ## 4. Concept-To-Resource Map / ## 5. Zotero Queue / ## 6. Rules For Future Paper Imports
docs/source_records/claude_temporal/overlap_versions/tests/test_difference_subspace.py,.py,1919,75899b01fafd,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/claude_temporal/STATUS.md,.md,2238,0fc958ea21bc,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# STATUS — claude/temporal-ds (resume here) / ## Where my work lives / ## The story so far (honest) / ## To resume / ## Key code
docs/source_records/claude_temporal/tmp_sfsub.pdf,.pdf,2152839,6d6255e4abac,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/final_coverage_audit.md,.md,9865,b88e8021329c,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Final Organization Coverage Audit / ## 1. Scope / ## 2. Source Preservation / ## 3. Theme Coverage / ## 4. Bookmark Coverage / ## 5. Remaining Review Work / ## 6. Conclusion / ## 7. 2026-06-17 Research Resource Reset Update
docs/source_records/legacy_cs_seminar_report_ds_damage_segmentation_2025.tex,.tex,22118,35792f91e88c,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,
docs/source_records/long_prompt.md,.md,17755,4afd40ffd75e,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/most_essential_knowledge_base.md,.md,13596,ab3898f3e1a9,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,
docs/source_records/prior_ingestion_ledgers.md,.md,16688,d1d62b34ad4a,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,"# Prior Ingestion Ledgers / ## Research-Notes Ingestion Ledger / ### Ingestion ledger / ### Second-pass ingestion audit / ### Thesis-usable run provenance / ### Old artifact evidence, not reproduction / ### Old liveness and prior-generation evidence / ### Cleanup retention rules"
docs/source_records/qa_report_response_2025-11-20.pdf,.pdf,161044,e079f95f91d2,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,
docs/source_records/README.md,.md,629,644ca02cd5c9,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Final Organization Source Batch
docs/source_records/Safari links.md,.md,98171,0c301601b924,source_records,raw source/provenance/overlap record,DISTILLATION_REVIEW plus active docs if unique,preserved source; inspected for unique content,# Safari links
docs/source_records/slack_messages_with_sensei.md,.md,44174,169597d5c19a,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,
docs/source_records/slack_notes_to_myself.md,.md,68368,247c5cdbbccb,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,
docs/source_records/student_feedback_channel4_2025-11-20.xlsx,.xlsx,15748,a17c63a4dc33,source_records,human/source record,HUMAN_NOTES_AND_FEEDBACK; PERSONAL_RESEARCH_NOTES; adaptive routing,preserved source; distilled into active docs where unique,
